record_id,canonical_layup_hash,equivalence_group_hash,layup_deg,n_plies,thickness_mm,areal_mass_kg_m2,material_id,fidelity,split,balanced,symmetric,max_contiguity,max_disorientation_deg,min_orientation_fraction,rule_valid,count_0,count_p45,count_m45,count_90,xiA1,xiA2,xiA3,xiA4,xiD1,xiD2,xiD3,xiD4,A11_N_per_m,A12_N_per_m,A16_N_per_m,A22_N_per_m,A26_N_per_m,A66_N_per_m,D11_N_m,D12_N_m,D16_N_m,D22_N_m,D26_N_m,D66_N_m,Ex_GPa,Ey_GPa,Gxy_GPa,nu_xy,beam_EIx_N_m2,beam_EIy_N_m2,Nx_tsai_hill_capacity_N_per_m,Nx_max_stress_capacity_N_per_m,Ny_tsai_hill_capacity_N_per_m,Ny_max_stress_capacity_N_per_m,Nxy_tsai_hill_capacity_N_per_m,Nxy_max_stress_capacity_N_per_m,Mx_tsai_hill_capacity_N,Mx_max_stress_capacity_N,My_tsai_hill_capacity_N,My_max_stress_capacity_N,Mxy_tsai_hill_capacity_N,Mxy_max_stress_capacity_N
NEX-000217,dce886a2cefe297ad591451339b5dc86447a8d18b251f78dda9ee9e14746b82b,248b8ae74684e742476a1d48623f943d59edd2355ffac0dab382c6602dc786de,45;90;90;-45;0;90;90;0;-45;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,1.665334537e-16,-1.224646799e-16,-0.4259259259,-0.01851851852,0.3333333333,-7.143772995e-17,105435404.2,33235856.8,8.381903172e-09,218076895.3,1.955777407e-08,37274599.14,30.32067258,19.05496621,11.30191591,88.08602056,11.30191591,20.67587963,45.73587263,94.59760869,16.98499888,0.1524043011,0.7580168146,2.202150514,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,172.1059738,180.889665,707.6259571,867.061046,163.4059561,174.9885564
NEX-000218,9f0c7fe21d0ef59cd05ed39cfce35dc1c6361925ccbd33394b4b3009622240b3,2e6648604776b0cdddb8c7078a8b66399996f0d4e43f8fd081da462abce07694,45;90;90;-45;90;0;0;90;-45;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,1.665334537e-16,-1.224646799e-16,-0.4814814815,-0.01851851852,0.3333333333,-7.824132328e-17,105435404.2,33235856.8,8.381903172e-09,218076895.3,1.955777407e-08,37274599.14,26.55336728,19.05496621,11.30191591,91.85332586,11.30191591,20.67587963,45.73587263,94.59760869,16.98499888,0.1524043011,0.663834182,2.296333147,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,142.8333521,150.4617818,745.4039593,841.7795134,151.9383674,161.8534167
NEX-000219,d31b7e688a15babecf104ee328d3657fc3ab356e17e29438eba9db4a00e404ae,7eb43e3268daadf7d78cff2acdc1ed34951555667dbd3a153ecf3ba512377c61,45;90;90;0;-45;0;0;-45;0;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,8.836942184e-17,0.3333333333,1.526556659e-16,-8.164311994e-17,-0.3611111111,0.09259259259,0.3888888889,-6.35002044e-17,161756149.7,33235856.8,8.381903172e-09,161756149.7,1.583248377e-08,37274599.14,36.52093046,17.24989785,13.18556856,85.4958994,13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,0.9130232615,2.137397485,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,190.378737,212.737455,604.8445696,756.3170606,134.7113177,142.9833361
NEX-000220,7941be4bf9de3a5235f472f1b78e371f2f6e8be5b2cfbb9914b294e8f541866b,f7a23dd701f800fa73ef378618f5b3a7c584866dc6ac273a7963c1e4c3b76d25,45;90;90;0;-45;90;90;-45;0;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,1.665334537e-16,-1.224646799e-16,-0.3703703704,0.09259259259,0.3888888889,-6.463413662e-17,105435404.2,33235856.8,8.381903172e-09,218076895.3,1.955777407e-08,37274599.14,35.89304624,17.24989785,13.18556856,86.12378361,13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,0.897326156,2.15309459,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,185.7974979,207.6866777,612.2016094,769.7265073,133.5411261,141.6516426
NEX-000221,4d0d7fc63528eb270594a89143fa2ecd5bdcf3e1e633f1cf0c173d72da5fafd6,c69a0c43369b864fe98fc12c091431b0325a2946aef27b5bd793b4bdfdc9c3a2,45;90;90;0;0;-45;-45;0;0;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.438805731e-16,0.3333333333,1.942890293e-16,-8.164311994e-17,-0.3333333333,0.1481481481,0.4166666667,-6.009840774e-17,161756149.7,33235856.8,1.210719347e-08,161756149.7,1.955777407e-08,37274599.14,39.30711729,16.34736368,14.12739489,84.51478092,14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,0.9826779322,2.112869523,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,190.411036,209.3755714,538.6203437,621.6352395,118.9521628,125.6477012
NEX-000222,dc0034c6f33d7a6f00715a2ae813dfb0b9121d34e757217ccc848df47df59fba,520a4798f4f7e48d7a78446699eedb36f720a5f879a6c263b8ef2e499528a681,45;90;90;0;90;-45;-45;90;0;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,2.220446049e-16,-1.224646799e-16,-0.3981481481,0.1481481481,0.4166666667,-6.803593329e-17,105435404.2,33235856.8,1.210719347e-08,218076895.3,2.328306437e-08,37274599.14,34.91192777,16.34736368,14.12739489,88.90997044,14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,0.8727981942,2.222749261,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,160.0057675,175.6996681,584.0132281,686.7506215,111.0239318,116.841798
NEX-000223,561f49a79e1f20a01850a6488210ce018c0fb7750dad495d81277baf503efae8,1e417cf84fea7217589947b3c37c84de6a747446046fb0929bebb441145f0a4c,45;90;90;90;-45;0;0;-45;90;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,1.804112415e-16,-1.224646799e-16,-0.537037037,0.09259259259,0.3888888889,-8.504491661e-17,105435404.2,33235856.8,8.381903172e-09,218076895.3,1.955777407e-08,37274599.14,24.59113033,17.24989785,13.18556856,97.42569952,13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,0.6147782583,2.435642488,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,104.3090978,116.35228,774.1269231,977.594294,101.7372711,106.9130783
NEX-000224,3dd90d981c35785a802645f0cf4a57e083d2b58626dc16a983921c0ed8cfb581,1f1a7a0e2d298c0f5a68fce186bf75d5dd413915efb4fa644efc0f09f3213170,45;90;90;90;0;-45;-45;0;90;90;90;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,2.220446049e-16,-1.224646799e-16,-0.5092592593,0.1481481481,0.4166666667,-8.164311994e-17,105435404.2,33235856.8,1.210719347e-08,218076895.3,2.328306437e-08,37274599.14,27.37731716,16.34736368,14.12739489,96.44458105,14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,0.684432929,2.411114526,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,108.3377778,118.7265062,682.9762752,862.1670785,91.19248225,95.48346094
NEX-000225,063bf0f10215b76d8ecbb86200f8df87473deebaca49c4b4dcea1e63b7f8c6ee,063bf0f10215b76d8ecbb86200f8df87473deebaca49c4b4dcea1e63b7f8c6ee,-45;-45;-45;0;45;45;45;90;90;45;45;45;0;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.125,True,2,6,6,2,-9.260234482e-17,-0.5,6.938893904e-18,-3.061616998e-17,0.1171875,-0.7578125,-0.6328125,-7.797555791e-17,170698954.1,89290387.93,-1.862645149e-09,170698954.1,0,94675377.71,130.7015601,73.63615229,-50.85862159,93.02850705,-50.85862159,77.47831744,42.37489106,42.37489106,32.35570378,0.523086907,3.267539002,2.325712676,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,503.6765272,556.5840151,285.1008849,384.3997892,314.3833945,323.8403977
NEX-000226,1af5b24b7676cc154a7097449c36617b1e68c1ea113a664c2eadf4c117812751,1af5b24b7676cc154a7097449c36617b1e68c1ea113a664c2eadf4c117812751,-45;-45;-45;0;45;45;90;45;45;90;45;45;0;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,45,0.125,True,2,6,6,2,8.087000278e-17,-0.5,1.734723476e-16,-3.061616998e-17,0.10546875,-0.734375,-0.64453125,-8.228095682e-17,170698954.1,89290387.93,1.303851604e-08,170698954.1,1.862645149e-08,94675377.71,129.7204416,72.73361811,-51.80044792,95.81469388,-51.80044792,76.57578327,42.37489106,42.37489106,32.35570378,0.523086907,3.24301104,2.395367347,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,507.6222251,584.784644,299.9353301,406.89626,303.5276683,311.7304234
NEX-000227,0b816b32d581dc706b646736f65b34e420c1229bd60b51bac4874c4129c3c8a5,0b816b32d581dc706b646736f65b34e420c1229bd60b51bac4874c4129c3c8a5,-45;-45;-45;45;0;45;45;90;90;45;45;0;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,7.081923622e-17,-0.5,-1.595945598e-16,-3.061616998e-17,0.0703125,-0.8515625,-0.5859375,-7.223502604e-17,170698954.1,89290387.93,-2.048909664e-08,170698954.1,-1.862645149e-08,94675377.71,119.5568128,77.246289,-47.09131629,96.95298094,-47.09131629,81.08845415,42.37489106,42.37489106,32.35570378,0.523086907,2.988920319,2.423824524,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,407.1598943,436.8144827,300.7159153,367.3341027,389.4100731,402.4034106
NEX-000228,e38b853179e73d5405f1d9f27acfad5eee7c2508722eaaafb421d91dff6fcc78,e38b853179e73d5405f1d9f27acfad5eee7c2508722eaaafb421d91dff6fcc78,-45;-45;-45;45;0;45;90;45;45;90;45;0;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,2.373526899e-16,-0.5,6.938893904e-18,-3.061616998e-17,0.05859375,-0.828125,-0.59765625,-7.654042495e-17,170698954.1,89290387.93,-1.862645149e-09,170698954.1,0,94675377.71,118.5756943,76.34375482,-48.03314261,99.73916777,-48.03314261,80.18591998,42.37489106,42.37489106,32.35570378,0.523086907,2.964392357,2.493479194,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,417.2706322,460.7358275,321.2223284,397.5602128,376.5444507,388.0260496
NEX-000229,07764f3a3b9b10dffbcaefa608e9445e433a3408e92c530396e7f85f5739b504,07764f3a3b9b10dffbcaefa608e9445e433a3408e92c530396e7f85f5739b504,-45;-45;-45;45;45;0;45;90;90;45;0;45;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,-4.33149389e-17,-0.5,-4.857225733e-17,-3.061616998e-17,0.03515625,-0.921875,-0.55078125,-6.792962714e-17,170698954.1,89290387.93,-9.313225746e-09,170698954.1,-3.725290298e-09,94675377.71,111.1982523,79.95389153,-44.26583731,99.89633637,-44.26583731,83.79605669,42.37489106,42.37489106,32.35570378,0.523086907,2.779956307,2.497408409,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,331.9971825,351.3427965,289.6389067,323.8409409,444.9391015,461.4721509
NEX-000230,0107e3104279df766c6332097bd1b6329fa88354176ecc04a930f2bc2ef77f2c,0107e3104279df766c6332097bd1b6329fa88354176ecc04a930f2bc2ef77f2c,-45;-45;-45;45;45;0;90;45;45;90;0;45;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,3,90,0.125,True,2,6,6,2,1.162796209e-16,-0.5,1.179611964e-16,-3.061616998e-17,0.0234375,-0.8984375,-0.5625,-7.223502604e-17,170698954.1,89290387.93,9.313225746e-09,170698954.1,1.11758709e-08,94675377.71,110.2171338,79.05135735,-45.20766364,102.6825232,-45.20766364,82.89352251,42.37489106,42.37489106,32.35570378,0.523086907,2.755428345,2.56706308,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,344.5166912,373.0098931,313.3945778,352.9290755,430.1689288,445.0189446
NEX-000231,32d9aa3ed38c3f1b49bea40615bf37bd0da7227dd139a232d2ed34cf9f1317d7,32d9aa3ed38c3f1b49bea40615bf37bd0da7227dd139a232d2ed34cf9f1317d7,-45;-45;-45;45;45;45;0;90;90;0;45;45;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,3,90,0.125,True,2,6,6,2,-1.088768567e-16,-0.5,3.469446952e-17,-3.061616998e-17,0.01171875,-0.96875,-0.52734375,-6.50593612e-17,170698954.1,89290387.93,1.862645149e-09,170698954.1,3.725290298e-09,94675377.71,105.6258786,81.75895988,-42.38218466,101.8585733,-42.38218466,85.60112504,42.37489106,42.37489106,32.35570378,0.523086907,2.640646965,2.546464333,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,281.279527,295.6698873,269.699361,288.0099907,480.7677383,500.2882064
NEX-000232,12a09d8a98bd690ea3526a95cb1919f883bd8dd62331d0f1099034b735428867,12a09d8a98bd690ea3526a95cb1919f883bd8dd62331d0f1099034b735428867,-45;-45;-45;45;45;45;90;0;0;90;45;45;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,90,0.125,True,2,6,6,2,1.964344751e-16,-0.5,3.469446952e-17,-3.061616998e-17,-0.01171875,-0.96875,-0.52734375,-6.792962714e-17,170698954.1,89290387.93,1.862645149e-09,170698954.1,3.725290298e-09,94675377.71,101.8585733,81.75895988,-42.38218466,105.6258786,-42.38218466,85.60112504,42.37489106,42.37489106,32.35570378,0.523086907,2.546464333,2.640646965,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,269.699361,288.0099907,281.279527,295.6698873,480.7677383,500.2882064
NEX-000233,530a64473e33b736eebc30fda6c0ec693f100f69e1e77a9965212e19029d02f6,530a64473e33b736eebc30fda6c0ec693f100f69e1e77a9965212e19029d02f6,-45;-45;-45;45;45;90;0;45;45;0;90;45;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,-3.637604499e-17,-0.5,1.179611964e-16,-3.061616998e-17,-0.0234375,-0.8984375,-0.5625,-7.797555791e-17,170698954.1,89290387.93,9.313225746e-09,170698954.1,1.11758709e-08,94675377.71,102.6825232,79.05135735,-45.20766364,110.2171338,-45.20766364,82.89352251,42.37489106,42.37489106,32.35570378,0.523086907,2.56706308,2.755428345,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,313.3945778,352.9290755,344.5166912,373.0098931,430.1689288,445.0189446
NEX-000234,4722ba2217913b3063e5a60ad95a818bc0996231f0d6d274dfdea7754301e634,4722ba2217913b3063e5a60ad95a818bc0996231f0d6d274dfdea7754301e634,-45;-45;-45;45;45;90;45;0;0;45;90;45;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,1.09340727e-16,-0.5,-4.857225733e-17,-3.061616998e-17,-0.03515625,-0.921875,-0.55078125,-7.654042495e-17,170698954.1,89290387.93,-9.313225746e-09,170698954.1,-3.725290298e-09,94675377.71,99.89633637,79.95389153,-44.26583731,111.1982523,-44.26583731,83.79605669,42.37489106,42.37489106,32.35570378,0.523086907,2.497408409,2.779956307,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,289.6389067,323.8409409,331.9971825,351.3427965,444.9391015,461.4721509
NEX-000235,29a54aabd524bc91e89ae92fac6b5765f68ef3e0970e87ba054fb88cc5cdd689,29a54aabd524bc91e89ae92fac6b5765f68ef3e0970e87ba054fb88cc5cdd689,-45;-45;-45;45;90;45;0;45;45;0;45;90;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,-1.373475809e-16,-0.5,6.938893904e-18,-3.061616998e-17,-0.05859375,-0.828125,-0.59765625,-9.089175462e-17,170698954.1,89290387.93,-1.862645149e-09,170698954.1,0,94675377.71,99.73916777,76.34375482,-48.03314261,118.5756943,-48.03314261,80.18591998,42.37489106,42.37489106,32.35570378,0.523086907,2.493479194,2.964392357,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,321.2223284,397.5602128,417.2706322,460.7358275,376.5444507,388.0260496
NEX-000236,d034acb532bcac9eadc810a4c30f4f83c656b4edf7d6679c6e1c07731bc9c0f7,d034acb532bcac9eadc810a4c30f4f83c656b4edf7d6679c6e1c07731bc9c0f7,-45;-45;-45;45;90;45;45;0;0;45;45;90;45;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,90,0.125,True,2,6,6,2,1.430297182e-18,-0.5,-1.318389842e-16,-3.061616998e-17,-0.0703125,-0.8515625,-0.5859375,-8.945662166e-17,170698954.1,89290387.93,-2.048909664e-08,170698954.1,-1.490116119e-08,94675377.71,96.95298094,77.246289,-47.09131629,119.5568128,-47.09131629,81.08845415,42.37489106,42.37489106,32.35570378,0.523086907,2.423824524,2.988920319,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,300.7159153,367.3341027,407.1598943,436.8144827,389.4100731,402.4034106
NEX-000237,708f23ed336c44657c667711627eb3001cbf1fbddf0c80c02c85099028296687,708f23ed336c44657c667711627eb3001cbf1fbddf0c80c02c85099028296687,-45;-45;-45;90;45;45;0;45;45;0;45;45;90;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.125,True,2,6,6,2,1.841995765e-17,-0.5,1.179611964e-16,-3.061616998e-17,-0.10546875,-0.734375,-0.64453125,-1.081133502e-16,170698954.1,89290387.93,1.303851604e-08,170698954.1,1.490116119e-08,94675377.71,95.81469388,72.73361811,-51.80044792,129.7204416,-51.80044792,76.57578327,42.37489106,42.37489106,32.35570378,0.523086907,2.395367347,3.24301104,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,299.9353301,406.89626,507.6222251,584.784644,303.5276683,311.7304234
NEX-000238,dbf3a7003cd54581116003c6130e2f6a7932e57aa937513bf83cfce88a006b4f,dbf3a7003cd54581116003c6130e2f6a7932e57aa937513bf83cfce88a006b4f,-45;-45;-45;90;45;45;45;0;0;45;45;45;90;-45;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.125,True,2,6,6,2,1.571978357e-16,-0.5,6.938893904e-18,-3.061616998e-17,-0.1171875,-0.7578125,-0.6328125,-1.066782173e-16,170698954.1,89290387.93,-1.862645149e-09,170698954.1,-3.725290298e-09,94675377.71,93.02850705,73.63615229,-50.85862159,130.7015601,-50.85862159,77.47831744,42.37489106,42.37489106,32.35570378,0.523086907,2.325712676,3.267539002,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,285.1008849,384.3997892,503.6765272,556.5840151,314.3833945,323.8403977
NEX-000239,f3493d8d5ab682e933aa6e9e47cc2bb2c02ad6b35844ba37286ee0ee5e8bf329,f3493d8d5ab682e933aa6e9e47cc2bb2c02ad6b35844ba37286ee0ee5e8bf329,-45;-45;0;-45;45;45;45;90;90;45;45;45;-45;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,90,0.125,True,2,6,6,2,-5.479600264e-17,-0.5,6.938893904e-18,-3.061616998e-17,0.17578125,-0.640625,-0.57421875,-7.079989308e-17,170698954.1,89290387.93,-1.862645149e-09,170698954.1,3.725290298e-09,94675377.71,144.6324942,69.1234814,-46.14948996,88.12291468,-46.14948996,72.96564656,42.37489106,42.37489106,32.35570378,0.523086907,3.615812356,2.203072867,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,635.661727,700.0743309,289.865949,328.0890563,317.8742414,329.9810382
NEX-000240,469111e20fef83e07c85262b82456b4a54e092920986e47426d7d06ff82ce4eb,469111e20fef83e07c85262b82456b4a54e092920986e47426d7d06ff82ce4eb,-45;-45;0;-45;45;45;90;45;45;90;45;45;-45;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.125,True,2,6,6,2,1.256152389e-16,-0.5,1.734723476e-16,-3.061616998e-17,0.1640625,-0.6171875,-0.5859375,-7.510529198e-17,170698954.1,89290387.93,2.048909664e-08,170698954.1,2.235174179e-08,94675377.71,143.6513757,68.22094722,-47.09131629,90.90910151,-47.09131629,72.06311238,42.37489106,42.37489106,32.35570378,0.523086907,3.591284394,2.272727538,972151.7989,1055673.775,972151.7989,1055673.775,1405587.163,1840600.726,639.1785188,733.3831571,302.664622,345.2074068,307.9177946,318.7308498
NEX-000241,460c3a21915e182520bf748c117811297f7665bf3f87a542315d73a30b142c72,460c3a21915e182520bf748c117811297f7665bf3f87a542315d73a30b142c72,-45;-45;0;0;0;45;45;90;90;45;45;0;0;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.125,True,6,4,4,2,0.25,1.45716772e-16,-1.318389842e-16,-3.061616998e-17,0.3671875,-0.2578125,-0.52734375,-6.50593612e-17,254005247,62304840.61,-1.676380634e-08,141363755.9,-1.490116119e-08,67689830.4,190.1402124,54.38208983,-42.38218466,72.0979796,-42.38218466,58.22425499,77.4226722,43.08871514,23.13328084,0.4407412652,4.753505311,1.80244949,1767137.753,1870498.086,955477.8537,971306.9568,1004949.322,1315969.938,1020.668896,1234.184893,208.3078053,237.3625774,205.167452,213.8537087
NEX-000242,971ab03c7604514b840866fe7c122f6e32c39cc1d069008ef41709d32fac3307,971ab03c7604514b840866fe7c122f6e32c39cc1d069008ef41709d32fac3307,-45;-45;0;0;0;45;90;45;45;90;45;0;0;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.125,True,6,4,4,2,0.25,-1.318389842e-16,3.469446952e-17,-3.061616998e-17,0.35546875,-0.234375,-0.5390625,-6.936476011e-17,254005247,62304840.61,1.862645149e-09,141363755.9,3.725290298e-09,67689830.4,189.159094,53.47955566,-43.32401098,74.88416643,-43.32401098,57.32172082,77.4226722,43.08871514,23.13328084,0.4407412652,4.728977349,1.872104161,1767137.753,1870498.086,955477.8537,971306.9568,1004949.322,1315969.938,989.8385517,1302.158085,213.226809,240.6830296,197.7096621,205.5953372
NEX-000243,700325f7cfae3cd78b8dee91cd174038f7947057bc03c82476e30850f2088028,700325f7cfae3cd78b8dee91cd174038f7947057bc03c82476e30850f2088028,-45;-45;0;0;45;0;45;90;90;45;0;45;0;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,45,0.125,True,6,4,4,2,0.25,-4.857225733e-17,-2.081668171e-17,-3.061616998e-17,0.33203125,-0.328125,-0.4921875,-6.07539623e-17,254005247,62304840.61,-3.725290298e-09,141363755.9,-1.862645149e-09,67689830.4,181.7816519,57.08969237,-39.55670568,75.04133502,-39.55670568,60.93185753,77.4226722,43.08871514,23.13328084,0.4407412652,4.544541299,1.876033376,1767137.753,1870498.086,955477.8537,971306.9568,1004949.322,1315969.938,973.8513368,1105.359709,251.6102154,297.4202027,261.6474069,273.7848026
NEX-000244,79e788f531164865e7b465fc9bafa9a801a72c08314555b15fcae9b1c421676d,79e788f531164865e7b465fc9bafa9a801a72c08314555b15fcae9b1c421676d,-45;-45;0;0;45;0;90;45;45;90;0;45;0;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.125,True,6,4,4,2,0.25,-3.677613769e-16,1.45716772e-16,-3.061616998e-17,0.3203125,-0.3046875,-0.50390625,-6.50593612e-17,254005247,62304840.61,1.303851604e-08,141363755.9,1.490116119e-08,67689830.4,180.8005335,56.18715819,-40.49853201,77.82752185,-40.49853201,60.02932335,77.4226722,43.08871514,23.13328084,0.4407412652,4.520013337,1.945688046,1767137.753,1870498.086,955477.8537,971306.9568,1004949.322,1315969.938,964.5516516,1158.262329,259.4243719,303.4425299,253.2479275,264.3908134
NEX-000245,797a72e304e357c54e44874c35ea5c960a5ecb330fff9fd620afaf2b37bb762f,797a72e304e357c54e44874c35ea5c960a5ecb330fff9fd620afaf2b37bb762f,-45;-45;0;0;45;45;0;90;90;0;45;45;0;0;-45;-45,16,2.92608,4.6232064,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.125,True,6,4,4,2,0.25,-2.15105711e-16,6.245004514e-17,-3.061616998e-17,0.30859375,-0.375,-0.46875,-5.788369637e-17,254005247,62304840.61,5.587935448e-09,141363755.9,7.450580597e-09,67689830.4,176.2092783,58.89476072,-37.67305303,77.00357197,-37.67305303,62.73692588,77.4226722,43.08871514,23.13328084,0.4407412652,4.405231957,1.925089299,1767137.753,1870498.086,955477.8537,971306.9568,1004949.322,1315969.938,931.9980201,1031.433868,277.4585891,320.6566386,299.7850252,314.8243438
